grid_id,total_trips,sum_of_passengers,sum_of_costs,sum_of_tips,count_of_payment_by_card,count_of_payment_by_cash,sum_of_duration_in_seconds,grid_index
DA-57,4,5,134.17,16.97,4,0,1165,11132
DB-57,11,12,552.45,54.03,6,5,5988,11133
DC-57,6,10,204.69,29.91,2,2,4863,11134
DD-57,6,12,262.69,26.89,4,1,6094,11135
DE-57,7,7,755.61,81.01,7,0,223,11136
DF-57,11,14,613.39,28.55,4,6,7909,11137
DG-57,2,2,45.14,0,0,1,1439,11138
DH-57,4,4,218.24,0,2,1,2588,11139
DI-57,3,3,159.4,0,0,2,547,11140
DJ-57,3,5,104.4,20,2,1,1986,11141
DK-57,3,6,269.22,29.82,2,1,320,11142
DL-57,2,2,217.91,36.31,2,0,127,11143
DM-57,1,1,110,109.7,1,0,30,11144
DN-57,6,10,381.35,25,2,2,1600,11145
DO-57,2,4,180.6,0,2,0,73,11146
DP-57,4,14,269.44,10,2,2,1665,11147
DQ-57,7,7,489.56,111.21,3,4,1966,11148
DR-57,5,5,710.71,193.05,5,0,271,11149
DS-57,4,4,274.7,15,2,0,145,11150
DT-57,4,4,482.33,72.55,3,1,2133,11151
DU-57,1,1,63.3,0,0,1,2776,11152
DW-57,1,1,132.3,5,1,0,36,11154
FS-57,1,1,150.3,0,0,0,33,11156
HU-57,1,1,285.3,15,1,0,42,11160
IE-57,1,1,330.3,35,1,0,116,11166
AK-56,1,1,15.81,0,0,1,3299,11171
AN-56,2,2,196.6,0,1,0,115,11173
AQ-56,1,1,134.1,0,1,0,38,11174
BA-56,6,6,69.72,5.42,3,3,4760,11182
BC-56,1,1,9.8,0,0,1,726,11184
BI-56,17,29,636.78,49.02,5,11,32708,11190
BL-56,2,3,152.14,10,1,1,545,11193
BM-56,1,1,3.8,0,0,1,14,11194
BO-56,6,6,453.55,37.25,4,2,1569,11196
BQ-56,3,3,400.01,46.75,2,1,3601,11198
BR-56,1,1,158.75,26.45,1,0,42,11199
BS-56,1,1,170.75,34.15,1,0,53,11200
BV-56,1,6,10.79,2.49,1,0,441,11203
BX-56,1,1,145.3,0,1,0,101,11205
BY-56,1,1,110.8,0,1,0,26,11206
CA-56,2,3,174.65,14.05,2,0,45,11208
CB-56,1,6,18.36,3.06,1,0,1208,11209
CD-56,2,4,181.1,60,1,1,27,11211
CE-56,2,3,258.61,27.22,2,0,450,11212
CG-56,1,6,17.16,2.86,1,0,799,11214
CH-56,6,12,334.13,36,3,1,1237,11215
CI-56,4,4,363.35,109.65,4,0,149,11216
CK-56,6,8,432.8,125.81,6,0,4039,11218
CL-56,2,2,293.6,10,2,0,66,11219
CM-56,4,6,216.7,38.5,4,0,773,11220
CO-56,1,1,75.3,0,1,0,56,11222
CS-56,1,6,6.96,1.16,1,0,327,11225
CU-56,8,20,233.57,30.16,1,7,5902,11227
CV-56,5,5,343.65,110.65,4,1,3729,11228
CW-56,1,1,4.3,0,0,1,72,11229
CX-56,5,8,241.85,12.31,3,1,7796,11230
CY-56,1,1,70.64,16.3,1,0,2245,11231
CZ-56,3,3,180.9,0,1,2,527,11232
DA-56,1,0,122.19,20.35,1,0,42,11233
DB-56,1,1,125.76,20.96,1,0,738,11234
DC-56,19,30,1086.37,80.81,9,9,5483,11235
DD-56,6,6,516.89,31.05,2,3,433,11236
DE-56,12,18,676.78,68.6,6,4,6412,11237
DF-56,4,5,317.49,15,2,1,1267,11238
DH-56,4,5,412.65,49.45,4,0,187,11240
DI-56,1,1,139.14,18,1,0,31,11241
DJ-56,4,6,75.36,10.16,1,2,2292,11242
DK-56,2,2,145.6,0,2,0,287,11243
DL-56,1,1,140.3,15,1,0,1472,11244
DO-56,2,8,90.65,15.05,1,0,108,11247
DP-56,3,7,205.95,14.05,2,1,71,11248
DQ-56,4,5,310.53,35,2,2,1305,11249
DR-56,8,9,940.21,221.07,6,1,2192,11250
DS-56,9,12,934.19,83.25,7,2,351,11251
DT-56,4,5,354.64,52.36,4,0,4155,11252
DU-56,1,1,180.55,28,1,0,19,11253
DV-56,1,6,22.8,0,0,1,975,11254
DW-56,2,2,88.6,65,1,0,13,11255
D-55,1,1,14.41,1.11,1,0,1225,11267
T-55,1,2,14.75,2.95,1,0,921,11268
X-55,1,6,18.36,3.06,1,0,1130,11269
AL-55,1,1,120.3,0,0,1,55,11272
AR-55,1,1,7.8,0,0,1,406,11275
BB-55,1,1,125.3,15,1,0,2540,11280
BG-55,1,1,80.3,0,1,0,638,11284
BH-55,1,1,120.3,120,1,0,113,11285
BI-55,1,2,187.6,10,1,0,48,11286
BK-55,1,1,120.8,68,1,0,1565,11288
BM-55,1,1,137.13,18.08,1,0,312,11290
BQ-55,3,6,155.96,22.56,1,1,193,11294
BU-55,2,6,125.96,20.61,2,0,661,11298
BV-55,1,2,80.3,0,0,1,801,11299
BW-55,1,1,60.3,0,1,0,97,11300
BY-55,3,4,114.4,20,2,1,316,11302
CA-55,1,2,60.8,0,0,1,120,11304
CE-55,2,4,111.1,0,1,1,393,11308
CF-55,1,1,192.95,32.15,1,0,62,11309
CH-55,2,3,116.92,3.32,1,1,1107,11311
CI-55,1,1,141.59,10,1,0,57,11312
CK-55,2,2,225.85,25,2,0,176,11314
CM-55,1,1,72.55,0,0,1,2337,11316
CP-55,1,1,60.3,10,1,0,27,11319
CS-55,1,1,11.16,1.86,1,0,584,11321
CU-55,24,34,1354.95,140.21,14,10,17725,11322
CV-55,5,10,205.55,0,2,2,2758,11323
CW-55,2,2,47.1,0,1,1,257,11324
CX-55,7,12,397.14,89.04,2,5,7102,11325
CY-55,7,16,336.2,18.06,3,3,10030,11326
DA-55,2,5,106.1,0,0,1,175,11328
DC-55,3,3,27.9,0,0,2,1140,11330
DD-55,3,5,296.24,15,3,0,152,11331
DE-55,6,6,368.24,12,4,1,1117,11332
DF-55,5,6,310.42,40,3,1,198,11333
DG-55,3,4,264.09,27.15,2,1,83801,11334
DH-55,2,4,147.15,23.05,2,0,288,11335
DI-55,1,2,60.3,0,1,0,47,11336
DJ-55,2,2,80.6,10,2,0,58,11337
DK-55,1,1,240.36,40.06,1,0,1586,11338
DM-55,2,2,199.6,5,2,0,50,11340
DN-55,1,1,141.3,0,1,0,17,11341
DP-55,4,4,225.25,5.55,3,0,1216,11343
DR-55,3,7,408.81,48.91,3,0,133,11345
DS-55,18,19,1629.67,250.03,12,5,4673,11346
DT-55,1,1,109.84,0,0,1,1075,11347
DU-55,3,2,322.98,10,3,0,90,11348
E-54,1,1,10.8,1,1,0,577,11355
U-54,3,3,109.95,17.05,1,2,85,11357
AP-54,1,2,8.8,0,0,1,621,11367
AQ-54,1,1,13.8,0,0,1,1088,11368
AU-54,1,1,164.3,10,1,0,194,11372
AV-54,1,2,142.55,2.25,1,0,49,11373
BB-54,2,2,125.71,0,1,1,57,11375
BD-54,1,1,114.3,0,1,0,19,11376
BG-54,1,2,20.16,3.36,1,0,1179,11379
BI-54,4,7,481.25,31.05,3,1,2328,11381
BJ-54,1,1,88.8,0,0,0,55,11382
BK-54,1,1,9.3,0,0,1,370,11383
BL-54,1,1,12.8,0,0,1,362,11384
BN-54,1,2,215.3,0,1,0,26,11386
BR-54,1,1,250.3,0,1,0,35,11388
BT-54,1,1,114.91,111.11,1,0,18,11390
BU-54,1,1,13.3,0,0,1,890,11391
BY-54,2,2,181.4,5,1,1,120,11395
BZ-54,1,2,100.3,0,1,0,25,11396
CD-54,2,2,120.6,0,0,2,64,11400
CE-54,3,3,219.16,28.26,2,1,166,11401
CG-54,2,2,155.6,20,1,1,229,11403
CH-54,2,5,4.1,0,0,2,96,11404
CK-54,4,4,217.1,14.15,3,0,2361,11407
CL-54,3,3,229.4,13,2,1,1654,11408
CO-54,1,1,84.35,14.05,1,0,24,11411
CR-54,1,1,117.59,0,1,0,920,11414
CU-54,2,3,59.1,15,1,1,1984,11415
CV-54,2,7,359.6,0,1,1,13295,11416
CW-54,2,2,49.3,4.7,1,0,70,11417
CY-54,1,1,5.8,0,0,1,69,11419
DB-54,1,2,148.84,0,1,0,53,11422
DC-54,3,3,217.05,52.15,3,0,824,11423
DD-54,2,2,50.65,7.55,1,1,200,11424
DE-54,4,4,377.54,59.03,4,0,1035,11425
DF-54,19,32,1003,133.01,10,5,3791,11426
DG-54,2,2,135.98,15.94,2,0,2202,11427
DH-54,7,7,334.1,5,3,1,311,11428
DI-54,1,1,150.84,15,1,0,84,11429
DJ-54,1,1,50.8,0,1,0,2010,11430
DK-54,3,4,522.52,71.58,2,1,3562,11431
DL-54,3,4,154.4,0,0,2,4066,11432
DM-54,3,3,306.14,96.2,3,0,111,11433
DN-54,1,1,96.36,16.06,1,0,70,11434
DO-54,1,1,185.15,30.85,1,0,52,11435
DQ-54,2,2,262.3,37.5,2,0,70,11437
DR-54,5,5,202.22,11.18,4,1,2637,11438
DS-54,4,5,433.4,42.21,3,1,96,11439
DT-54,6,6,614.74,52.4,5,0,76666,11440
DU-54,2,2,294.24,53.1,2,0,77,11441
DV-54,3,4,255.9,0,1,1,1880,11442
DW-54,2,2,283.65,43.05,2,0,107,11443
J-53,1,1,12.8,2,1,0,798,11447
U-53,1,1,0.3,0,0,1,5010,11449
AC-53,1,6,9.96,1.66,1,0,402,11452
AH-53,1,1,0.3,0,0,0,16,11455
AL-53,1,1,6.36,1.06,1,0,122,11458
AY-53,1,1,30.3,0,0,1,822,11464
BF-53,1,2,100.3,10,1,0,22,11469
BI-53,2,2,229.9,38.3,2,0,62,11472
BK-53,1,1,120.35,20.05,1,0,21,11474
BR-53,6,10,203.3,2,2,0,571,11481
BV-53,2,2,180.6,0,2,0,35,11485
BY-53,1,1,15.96,2.66,1,0,653,11488
BZ-53,1,1,14.8,0,0,1,1126,11489
CA-53,1,1,177.95,29.65,1,0,102,11490
CI-53,2,2,172.39,16,2,0,108,11498
CJ-53,1,1,0.3,0,0,1,281,11499
CM-53,1,1,100.3,35,1,0,20,11502
CO-53,1,2,15.3,1,1,0,1152,11504
CP-53,1,1,0.3,0,0,0,261,11505
CV-53,5,6,363.81,32.81,3,2,1202,11509
CW-53,4,4,206.53,27.25,2,2,6053,11510
CY-53,2,2,18.3,0,0,2,362,11512
CZ-53,2,2,133.8,12.2,1,1,871,11513
DA-53,1,1,78.39,13.05,1,0,1856,11514
DB-53,2,3,168.6,0,1,1,1796,11515
DC-53,7,7,143.39,1.25,1,2,923,11516
DD-53,1,1,6.8,0,0,1,204,11517
DE-53,11,12,795.56,213.26,10,1,1991,11518
DF-53,3,4,288.49,48.05,3,0,127,11519
DG-53,11,12,1434.04,320.3,8,2,479,11520
DH-53,2,2,147.14,15,1,1,228,11521
DI-53,4,4,228.2,0,2,2,107,11522
DJ-53,4,5,267.95,25.75,3,0,204,11523
DL-53,1,1,155.84,15,1,0,894,11525
DM-53,6,6,725.11,45,6,0,341,11526
DP-53,1,4,80.3,0,1,0,32,11528
DQ-53,9,9,930.43,136.65,6,3,336,11529
DR-53,2,2,252.85,31.25,2,0,43,11530
DS-53,1,1,111.3,0,1,0,45,11531
DT-53,3,3,318.43,24.75,2,1,115,11532
DU-53,9,9,734.35,25.45,2,6,1709,11533
DV-53,3,3,196.44,0,1,1,1755,11534
DW-53,7,7,678.98,183.05,5,0,287,11535
DX-53,1,1,105.3,10,1,0,24,11536
DY-53,1,1,113.8,110,1,0,9,11537
IG-53,1,4,254.3,0,0,1,29,11545
K-52,1,5,6.96,1.16,1,0,182,11546
W-52,1,1,29.76,4.96,1,0,1839,11547
AB-52,1,1,6.3,0,0,1,236,11548
AM-52,1,1,100.3,0,1,0,72,11552
AP-52,1,1,3.8,0,0,0,20,11553
AR-52,1,1,115.3,10,1,0,28,11554
AX-52,2,2,178.1,1,2,0,996,11558
BD-52,2,3,171.89,140,1,1,351,11563
BG-52,1,1,26.76,4.46,1,0,1484,11566
BH-52,1,1,88.3,8,1,0,34,11567
BW-52,1,1,162.89,37.59,1,0,32,11581
BY-52,2,2,231.1,0,1,1,723,11583
CA-52,1,1,10.41,0,0,0,2276,11585
CB-52,3,3,265.95,31.05,2,1,594,11586
CF-52,1,1,11.3,0,0,1,801,11590
CG-52,2,8,124.6,1,1,0,65,11591
CH-52,1,5,11.62,2.32,1,0,546,11592
CJ-52,2,2,226.26,24.16,1,0,35,11594
CK-52,1,1,24.35,4.05,1,0,23,11595
CL-52,1,1,80.3,0,1,0,42,11596
CN-52,1,1,65.3,0,1,0,37,11598
CP-52,2,2,189.65,26.05,2,0,285,11599
CR-52,1,1,38.8,0,0,1,1002,11601
CV-52,5,9,191.5,5,1,3,180,11603
CW-52,1,1,81.84,0,1,0,45,11604
CX-52,2,3,157.34,26.2,2,0,59,11605
CY-52,1,1,60.99,10.15,1,0,1695,11606
CZ-52,2,2,121.64,0,2,0,2381,11607
DC-52,3,3,224.44,28,3,0,879,11610
DD-52,2,1,176.65,28.05,2,0,709,11611
DE-52,12,16,575.68,85.45,7,4,2628,11612
DF-52,1,1,105.84,12,1,0,19,11613
DG-52,11,16,779.99,63.11,6,3,2306,11614
DH-52,5,5,553.88,79.25,5,0,147,11615
DI-52,2,2,200.51,42.37,2,0,80,11616
DJ-52,2,7,126.84,10.74,1,1,1551,11617
DK-52,1,1,100.3,20,1,0,21,11618
DL-52,1,1,60.3,0,1,0,20,11619
DM-52,4,5,368.66,66.42,3,0,1119,11620
DN-52,1,1,92.8,40,1,0,18,11621
DP-52,2,2,134.87,22.77,2,0,484,11623
DS-52,3,6,176.35,18.45,2,0,89,11626
DT-52,3,4,346.44,120,3,0,120,11627
DU-52,2,4,233.64,0,0,2,3991,11628
DV-52,9,9,529.4,75.91,7,2,3075,11629
DW-52,4,5,339.75,39.55,2,1,2706,11630
DY-52,1,1,121.3,11,1,0,21,11632
DZ-52,1,1,174.35,29.05,1,0,78,11633
EA-52,7,7,233.64,0,1,3,382,11634
EE-52,1,1,16.3,0,0,1,899,11637
I-51,1,6,5.76,0.96,1,0,182,11642
Y-51,1,1,6.96,1.16,1,0,335,11643
AG-51,1,5,9.8,0,0,1,515,11646
AI-51,2,3,205.6,5,2,0,42,11647
BH-51,3,4,361.2,72.55,2,1,965,11666
BI-51,1,1,12.3,0,0,1,979,11667
BR-51,2,2,138.15,0,1,0,50,11676
BS-51,7,8,296.49,5.39,4,2,3473,11677
BU-51,2,2,233.15,20.55,1,1,117,11679
BW-51,1,1,115.3,0,1,0,26,11681
BY-51,3,3,215.3,19.1,2,1,92,11683
CD-51,1,1,55.3,5,1,0,72,11687
CK-51,1,1,120.3,0,0,0,311,11693
CN-51,1,1,150.55,10,1,0,353,11696
CO-51,1,1,100.3,0,1,0,41,11697
CR-51,2,2,223.6,16,2,0,802,11700
CW-51,2,2,138.7,29.26,2,0,159,11702
CX-51,1,1,114.99,19.15,1,0,47,11703
CY-51,3,4,201.59,21.15,2,0,300,11704
CZ-51,12,14,149.54,12.94,6,5,8783,11705
DA-51,5,6,297.62,20.58,1,3,1581,11706
DB-51,2,2,123.1,5,1,1,1584,11707
DC-51,1,1,70.3,10,1,0,359,11708
DD-51,4,4,248.58,25,3,0,125,11709
DE-51,9,10,572.95,118.75,5,3,1226,11710
DF-51,3,3,148.4,0,0,1,3698,11711
DG-51,1,1,129.36,21.56,1,0,18,11712
DH-51,1,2,0.31,0,0,0,1227,11713
DI-51,5,5,507.1,83.6,4,0,231,11714
DJ-51,5,5,418.05,35.55,3,2,165,11715
DK-51,3,4,265,44.1,2,1,144,11716
DL-51,5,7,441.81,25.28,2,2,3350,11717
DM-51,5,6,639.69,86.05,5,0,1090,11718
DO-51,1,1,110.5,10.2,1,0,53,11720
DP-51,1,1,125.15,20.85,1,0,32,11721
DQ-51,1,3,5.3,0,0,1,189,11722
DT-51,2,4,175.6,0,0,2,1821,11725
DU-51,1,1,119.39,10,1,0,34,11726
DV-51,2,3,24.65,4.05,1,1,90,11727
DW-51,16,20,1618.53,181.9,11,2,1622,11728
DX-51,1,1,4.3,0,0,1,47,11729
DZ-51,1,1,150.3,0,1,0,60,11731
EA-51,4,4,473.25,29.05,3,1,718,11732
EE-51,3,3,425.72,15.7,3,0,240,11735
AK-50,1,1,160.35,0.05,1,0,29,11742
AX-50,1,1,216.95,36.15,1,0,3523,11748
BA-50,1,2,240.3,10,1,0,47,11749
BH-50,3,3,410.5,32.05,3,0,160,11756
BI-50,1,1,83.3,0,0,1,21,11757
BK-50,1,2,178.34,0,0,1,248,11759
BM-50,1,2,95.8,0,1,0,37,11761
BQ-50,2,2,65.6,0,0,1,2749,11765
BS-50,6,9,783.18,60.15,4,1,235,11767
BT-50,1,2,100.3,100,1,0,40,11768
BU-50,1,1,0.31,0,0,0,158,11769
BW-50,1,1,131.6,26.3,1,0,112,11771
BX-50,2,2,265.89,75.5,2,0,58,11772
BZ-50,1,6,7.56,1.26,1,0,208,11774
CH-50,1,1,12.96,2.16,1,0,668,11779
CK-50,2,2,191.65,13,2,0,89,11781
CN-50,1,1,150.3,10,1,0,27,11784
CR-50,1,1,202.26,33.71,1,0,630,11787
CW-50,4,5,340.03,82.25,4,0,131,11789
CX-50,1,1,16.8,3,1,0,625,11790
DB-50,7,11,300.29,34.15,4,2,1680,11794
DD-50,1,2,204.84,25,1,0,36,11796
DE-50,4,4,219.25,111.05,2,2,1082,11797
DF-50,2,3,198.55,20.45,2,0,92,11798
DG-50,1,1,16.3,2.5,1,0,773,11799
DH-50,3,3,299.69,71.21,3,0,328,11800
DI-50,7,7,408.6,160,6,1,1878,11801
DK-50,2,2,144.1,20,2,0,60,11803
DM-50,1,1,4.8,0,0,1,42,11805
DN-50,4,7,507.64,60.88,4,0,3247,11806
DP-50,1,1,99.3,0,1,0,73,11808
DQ-50,2,4,102.94,10,1,0,208,11809
DR-50,3,5,332.75,99.85,2,1,59,11810
DW-50,4,4,353.61,25.37,1,3,2122,11814
DX-50,3,3,211.4,100,1,0,50,11815
DY-50,2,2,278.54,43.44,2,0,105,11816
DZ-50,2,2,190.6,0,1,1,47,11817
ED-50,1,1,115.3,10,1,0,47,11821
EE-50,3,4,400.4,0,1,0,1216,11822
EF-50,9,9,864.29,190.55,7,2,336,11823
N-49,3,3,33.81,4.41,3,0,1778,11825
AL-49,1,1,100.3,0,1,0,27,11828
AR-49,2,2,367.45,27.85,1,1,76,11834
BF-49,1,1,63.35,10.55,1,0,10,11841
BG-49,1,1,120.35,20.05,1,0,150,11842
BI-49,1,1,140.8,0,1,0,99,11844
BJ-49,1,1,140.3,0,1,0,31,11845
BK-49,5,5,274.75,22,2,1,803,11846
BO-49,1,3,95.3,0,0,1,39,11850
BS-49,8,9,566.9,97,5,0,393,11854
BT-49,1,3,188.3,5,1,0,196,11855
BW-49,1,1,95.8,0,0,1,48,11857
BY-49,1,1,200.3,0,1,0,61,11859
CI-49,5,8,398.65,29.06,4,1,1214,11865
CK-49,1,1,95.05,85,1,0,101,11867
CL-49,1,1,10.56,1.76,1,0,562,11868
CS-49,1,1,0.3,0,0,0,424,11872
CX-49,4,5,298.84,158.6,3,1,6592,11875
CY-49,2,2,337.49,50.35,2,0,178,11876
CZ-49,8,16,537.75,56.31,3,4,3116,11877
DB-49,3,3,289.85,31.87,2,0,3006,11879
DC-49,2,3,196.46,34.36,2,0,1023,11880
DD-49,1,1,117.39,27.09,1,0,76,11881
DF-49,3,3,195.4,0,1,1,3488,11883
DG-49,1,2,132.3,6,1,0,27,11884
DH-49,3,7,340.96,30.05,3,0,149,11885
DM-49,1,1,22.3,0,0,1,1516,11890
DO-49,1,1,130.8,0,1,0,989,11892
DP-49,2,2,242.99,46.39,2,0,3311,11893
DQ-49,1,1,120.36,20.06,1,0,767,11894
DY-49,1,5,4.3,0,0,1,43,11902
DZ-49,1,1,141.4,0.1,1,0,101,11903
EA-49,1,1,145.55,24.25,1,0,34,11904
EB-49,2,2,267.6,15,2,0,100,11905
EC-49,2,2,295.6,5,1,0,110,11906
EE-49,3,4,172.19,10,1,1,483,11908
EF-49,4,4,421.85,33.65,2,2,425,11909
EG-49,2,2,150.6,20,1,1,121,11910
E-48,1,1,13.53,1.23,1,0,796,11911
V-48,2,2,171.43,0,0,0,131,11914
AF-48,1,1,9.8,1.5,1,0,449,11918
BC-48,1,1,0.3,0,0,0,69,11925
BF-48,1,2,11.76,1.96,1,0,589,11928
BG-48,2,3,215.1,84,1,0,636,11929
BK-48,4,5,466.8,56.1,3,0,140,11933
BN-48,1,1,114.79,26.49,1,0,1973,11936
BO-48,1,1,115.36,23.07,1,0,2726,11937
BQ-48,1,1,0.3,0,0,0,544,11939
BS-48,2,2,163.85,27.25,1,1,162,11941
BW-48,1,2,85.3,15,1,0,89,11945
CO-48,3,3,345.65,23,2,1,136,11956
CW-48,4,4,176.91,24.21,2,2,1494,11959
CX-48,7,8,491.1,37.37,3,2,1839,11960
CY-48,22,25,1906.38,274.8,18,3,93207,11961
DA-48,1,1,32.75,5.45,1,0,768,11963
DB-48,2,2,151.14,20,1,1,665,11964
DF-48,2,2,130.29,17.15,1,1,1118,11968
DG-48,1,2,50.3,0,1,0,33,11969
DI-48,5,6,153.17,12.67,4,0,7072,11971
DK-48,2,2,0.6,0,0,2,138,11973
DL-48,1,1,167.81,27.97,1,0,46,11974
DM-48,1,1,3.8,0,0,1,6,11975
DP-48,4,5,209.08,32,2,0,3093,11978
DR-48,1,1,4.3,0,0,1,16,11980
DT-48,1,2,135.84,8,1,0,34,11982
DU-48,2,3,249.14,5,2,0,44,11983
DW-48,2,2,254.6,10,1,1,47,11985
DY-48,5,6,567.89,31.85,4,0,1667,11987
DZ-48,1,4,144.35,24.05,1,0,30,11988
EA-48,2,2,318.7,53.1,2,0,129,11989
EB-48,2,2,173.69,28.3,1,1,50,11990
EC-48,1,1,147.96,24.66,1,0,70,11991
ED-48,3,3,385.79,50.85,3,0,387,11992
EE-48,3,3,200.19,15,2,1,533,11993
EG-48,1,1,0.3,0,0,0,298,11995
HW-48,1,1,320.3,0,0,1,30,11998
AJ-47,1,6,9.36,1.56,1,0,437,12003
AQ-47,1,1,100.3,0,1,0,22,12004
BB-47,1,1,90.8,0,1,0,23,12008
BD-47,1,1,80.8,0,0,1,506,12010
BG-47,3,5,324.31,23.91,2,1,1830,12013
BH-47,2,2,180.65,30.05,1,1,95,12014
BJ-47,7,12,815.44,76,7,0,325,12016
BK-47,3,4,309.9,51,2,1,104,12017
BL-47,1,1,135.96,22.66,1,0,296,12018
BM-47,11,18,1141.58,235.16,9,1,29492,12019
BQ-47,2,2,168.6,8,1,0,702,12023
BR-47,2,1,250.3,10,2,0,98,12024
BX-47,2,3,180.6,10,2,0,76,12027
BY-47,2,5,284.89,47.45,2,0,90,12028
CB-47,2,3,230.5,39.15,2,0,134,12031
CL-47,3,3,34.84,4.44,2,1,1920,12035
CM-47,3,9,146.4,0,0,0,79,12036
CN-47,1,1,155.89,0,1,0,38,12037
CP-47,1,2,20.3,15,1,0,219,12039
CS-47,2,2,0,0,0,1,114,12041
CW-47,2,2,143.14,3.5,2,0,1475,12042
CY-47,2,2,276.03,35.85,2,0,100,12044
CZ-47,2,2,126.29,20.15,1,1,149,12045
DA-47,4,5,400.81,71.82,4,0,2679,12046
DE-47,1,1,125.3,15,1,0,71,12049
DG-47,3,8,193.9,5,2,1,4538,12051
DH-47,2,2,64.15,10.05,1,0,31,12052
DI-47,2,3,134.36,12.22,1,1,1805,12053
DJ-47,3,3,293.01,26.07,2,0,1726,12054
DL-47,2,2,1045.29,24.15,1,0,327,12056
DM-47,1,1,32.3,0,1,0,37,12057
DN-47,1,1,162.84,27.1,1,0,32,12058
DO-47,3,4,350.32,71.8,3,0,6070,12059
DP-47,1,1,0.3,0,0,1,1220,12060
DQ-47,1,1,13.8,0,0,1,652,12061
DR-47,1,1,146.84,15,1,0,283,12062
DS-47,1,1,91.39,21.09,1,0,2899,12063
DV-47,1,1,151.61,25.27,1,0,719,12066
DW-47,1,1,3.8,0,0,1,21,12067
DY-47,2,2,312.14,30,2,0,945,12069
EA-47,1,1,138.35,23.05,1,0,94,12071
EC-47,3,3,297.38,24.6,2,0,262,12073
ED-47,1,1,0.3,0,0,1,41,12074
R-46,1,1,23.16,3.86,1,0,931,12081
AJ-46,1,2,156.6,31.3,1,0,39,12087
AM-46,1,1,165.89,10,1,0,26,12090
AY-46,2,2,232.68,20,1,0,104,12096
BG-46,1,1,174.34,0,1,0,63,12103
BI-46,2,2,186.6,0,1,1,81,12105
BL-46,2,2,290.55,36.75,2,0,60,12108
BM-46,7,7,689.96,55.85,4,1,900,12109
BQ-46,1,1,134.3,12,1,0,76,12113
BX-46,2,2,0,0,0,1,2346,12119
BZ-46,3,3,100.91,0.01,1,0,139,12121
CE-46,1,1,149.3,15,1,0,35,12125
CO-46,1,1,14.8,0,0,1,1009,12135
CS-46,1,2,5.3,0,0,1,237,12136
CX-46,1,1,126.99,21.15,1,0,123,12137
CZ-46,10,10,409.24,76.2,8,2,10564,12139
DA-46,3,6,221.52,25.08,2,0,1208,12140
DB-46,2,2,86.66,1.06,1,0,590,12141
DC-46,1,2,20.8,0,0,1,743,12142
DE-46,1,1,0.31,0,0,1,71,12143
DF-46,2,2,165.65,22.55,1,1,65,12144
DG-46,4,4,416.2,0,0,2,2870,12145
DH-46,1,1,57.65,8.85,1,0,2227,12146
DI-46,1,1,90.3,10,1,0,188,12147
DJ-46,9,10,883.72,68.48,6,3,4274,12148
DK-46,6,6,827.82,103.4,6,0,353,12149
DL-46,3,3,432.5,73.6,3,0,63,12150
DM-46,3,3,318.82,20.34,3,0,4374,12151
DP-46,2,2,75.1,0,0,2,621,12154
DQ-46,2,2,215.6,0,1,1,71,12155
DR-46,3,3,313.19,54.17,3,0,363,12156
DS-46,1,1,12.3,0,0,1,954,12157
DU-46,1,1,125.3,0,1,0,405,12158
DW-46,1,2,137.84,20,1,0,2824,12160
EA-46,1,1,147.3,0,1,0,22,12164
ED-46,1,1,9.49,2.19,1,0,318,12167
EE-46,3,7,331.46,32.06,3,0,128,12168
EF-46,2,2,110.1,0,0,2,2692,12169
EG-46,6,6,444.33,23.2,2,4,1827,12170
EJ-46,1,1,21.3,0,0,1,883,12173
F-45,2,2,43.38,8.28,2,0,1571,12174
O-45,1,1,12.36,2.06,1,0,763,12175
P-45,1,2,220.3,0,0,0,285,12176
Z-45,1,1,264.96,44.16,1,0,0,12178
AB-45,1,3,4.8,0,0,1,187,12180
AG-45,1,6,9.3,0,0,1,628,12183
AJ-45,1,1,126.3,0,1,0,51,12186
AO-45,1,2,11.8,0,0,1,754,12187
BB-45,1,1,0.3,0,0,0,163,12199
BF-45,1,1,52.8,0,0,1,12,12203
BG-45,2,2,167.76,0,0,1,889,12204
BL-45,1,1,104.3,0,1,0,34,12209
BN-45,6,6,276.7,10,2,2,1307,12211
BP-45,1,1,130.3,10,1,0,16,12213
BR-45,1,1,171.06,28.51,1,0,3138,12215
BU-45,1,2,146.3,0,1,0,29,12218
BX-45,1,1,108.35,18.05,1,0,42,12221
BY-45,1,1,130.8,15,1,0,23,12222
CO-45,1,1,200.3,0,1,0,47,12232
CT-45,1,1,114.95,19.15,1,0,45,12234
CX-45,1,1,0.31,0,0,0,2215,12235
CY-45,3,7,9.9,0,0,1,71,12236
CZ-45,2,2,249.33,24.15,2,0,117,12237
DA-45,2,2,200.6,0,1,1,180,12238
DF-45,2,2,218.14,122,2,0,998,12242
DG-45,3,3,346.94,10,1,1,718,12243
DJ-45,8,8,454.28,152.7,4,2,920,12246
DK-45,3,3,303.44,25,2,1,1025,12247
DL-45,1,1,147.3,0,0,1,422,12248
DM-45,7,7,603.87,47.65,5,2,285,12249
DO-45,2,3,221.69,26.05,2,0,88,12251
DP-45,2,2,200.64,15,2,0,142,12252
DQ-45,1,1,105.84,0,1,0,76,12253
DR-45,1,1,181.34,10,1,0,121,12254
