grid_id,total_trips,sum_of_passengers,sum_of_costs,sum_of_tips,count_of_payment_by_card,count_of_payment_by_cash,sum_of_duration_in_seconds,grid_index
BI-128,46,62,3741.86,331.17,21,24,223334,621
BJ-128,70,109,6055.01,664.41,47,22,301607,622
BK-128,24,36,1914.88,163.88,14,10,69657,623
BL-128,64,106,5239.34,544.59,45,15,189391,624
CO-128,2,2,15.16,1.56,1,1,736,625
CP-128,83,154,6451.26,467.42,63,19,225564,626
CQ-128,153,293,10020.73,1011.3,93,56,355815,627
CR-128,291,493,19189.06,2113.94,163,125,808869,628
CS-128,80,141,5070.88,357.23,32,46,196280,629
CT-128,32,47,2047.33,153.51,15,17,77549,630
CU-128,3,8,129.59,20.03,2,1,4863,631
CX-128,1,2,61.88,5,1,0,2889,632
D-127,4,7,773.5,55.87,2,1,12620,633
G-127,1,1,268.36,44.73,1,0,3290,634
Q-127,14,19,2201.37,129.35,10,1,44498,635
W-127,1,1,187.8,5,1,0,2609,637
X-127,3,5,586.02,0,2,1,13302,638
Y-127,9,12,1733.4,135.83,8,1,21624,639
Z-127,8,10,1220.47,95.87,5,3,17259,640
AA-127,69,101,10996.18,939.25,56,11,222778,641
AB-127,1,1,0.3,0,0,0,87,642
AC-127,1,1,175.8,0,0,1,83182,643
AD-127,21,31,3277.02,111.69,12,7,74878,644
AE-127,3,5,102.65,0,0,3,9055,645
AF-127,8,12,1197.69,63.56,5,3,30399,646
AG-127,3,5,568.17,86.44,3,0,7427,647
AI-127,3,10,454.25,54.02,2,1,10605,648
AJ-127,2,4,153.6,10,1,1,2238,649
AL-127,1,1,150.3,0,1,0,2629,650
AM-127,2,4,227.18,0,0,2,4787,651
AO-127,1,1,88.8,0,0,1,2890,652
AW-127,7,15,691.42,89.18,5,2,18369,655
AX-127,2,2,218.02,18.72,1,1,7998,656
AY-127,48,71,4776.53,344.66,27,21,157348,657
AZ-127,38,61,3756.49,356.93,16,22,118029,658
BA-127,47,84,4336.59,370.74,25,21,150012,659
BB-127,3,4,294.07,25.97,2,1,6214,660
BC-127,6,8,535.86,15,2,4,16623,661
BD-127,15,22,1476.13,267.91,13,2,51178,662
BE-127,44,91,3921.04,439.62,35,9,137861,663
BF-127,21,36,1695.59,54.07,7,14,63468,664
BG-127,11,14,916.58,72.36,5,6,36237,665
BH-127,61,108,5018.94,303,21,39,184612,666
BI-127,53,90,4518.81,406.87,34,18,164634,667
BJ-127,85,139,6919.96,646.26,61,24,249280,668
BK-127,119,199,10029.67,989.5,68,49,358642,669
BL-127,73,142,5484.87,413.79,42,30,281270,670
BM-127,142,213,11743.58,1221.81,119,23,421200,671
BN-127,4,7,339.29,18.35,1,3,14042,672
CQ-127,59,96,4087.89,405.49,33,25,149840,673
CS-127,254,478,17481.26,1879.76,137,116,783884,674
CT-127,1,2,57.3,0,0,1,3037,675
CU-127,4,4,190.32,0,0,4,7529,676
CV-127,5,7,261.74,10,1,4,11469,677
CX-127,48,97,3389.27,385.27,31,17,141015,679
CZ-127,25,54,1912.04,188.24,22,3,68582,680
A-126,1,1,200,0,0,1,3803,681
G-126,1,2,205.3,5,1,0,42,682
H-126,7,14,898.06,20,4,2,32480,683
K-126,1,1,254.13,0,1,0,3239,684
L-126,2,2,243.18,15,2,0,4242,685
M-126,1,1,181.06,30.18,1,0,3389,686
P-126,1,4,228.88,0,0,1,4521,687
Q-126,1,4,115.3,0,0,1,2753,688
R-126,2,4,370.1,0,1,1,6836,689
S-126,3,3,436.01,34.36,3,0,11254,690
T-126,2,3,203.18,0,1,0,3599,691
U-126,3,4,559.61,31.6,1,1,11702,692
V-126,1,1,144.13,0,0,1,5190,693
X-126,12,21,1751.51,112.39,10,2,33514,694
Y-126,2,4,386.76,10,2,0,9462,695
Z-126,6,6,1049.97,62.51,6,0,17984,696
AA-126,106,151,14809.4,1314.72,85,16,255065,697
AB-126,3,7,287.73,0,1,1,6015,698
AC-126,1,3,23.88,0,0,1,3436,699
AD-126,3,3,503.44,27,3,0,12301,700
AE-126,1,1,213.38,2,1,0,4993,701
AG-126,2,3,945.35,133,1,1,7312,703
AH-126,2,5,405.43,100,1,1,7004,704
AJ-126,1,2,274.93,45.8,1,0,4769,705
AM-126,1,1,149.3,0,0,0,7733,706
AN-126,2,2,130.69,30.09,1,0,9656,707
AP-126,3,6,291.52,0,0,3,12625,708
AR-126,34,95,3918.81,260.91,30,4,71285,709
AX-126,1,1,164.8,38,1,0,5244,710
AY-126,11,28,884.82,42.51,5,6,23624,711
BE-126,15,30,1321.08,120.8,5,10,46683,712
BF-126,23,37,1800.78,159.34,17,6,61175,713
BG-126,51,75,4711.39,637.37,36,15,160300,714
BH-126,27,61,2435.68,247.1,18,8,88805,715
BI-126,48,92,3905.21,349.82,34,14,138620,716
BJ-126,66,122,5127.16,458.9,41,25,176160,717
BK-126,101,171,8273.3,1097.34,68,31,365239,718
BL-126,89,131,6833.48,707.91,60,27,319849,719
BM-126,25,45,1866.26,186.31,13,12,60697,720
BN-126,82,166,6086.88,586.14,55,24,194616,721
BO-126,21,36,1656.26,190.37,15,6,57560,722
CD-126,4,4,87.32,11.12,3,1,3579,723
CF-126,30,56,1444.24,26.58,7,23,61625,724
CH-126,9,9,118.19,16.49,7,2,7275,725
CQ-126,1,1,52.56,8.76,1,0,2234,726
CS-126,1,1,21.96,3.66,1,0,1035,727
CW-126,110,196,6538.15,575.15,60,49,238349,728
CX-126,21,32,1168.49,87.41,8,13,135149,729
CY-126,24,32,2133.17,215.13,17,6,65958,730
CZ-126,8,14,593.01,35.01,2,6,29035,731
DA-126,41,73,2467.17,202.35,16,23,178337,732
DB-126,308,531,16906.29,1162.19,129,174,723266,733
A-125,2,2,386.1,37.5,2,0,7436,735
B-125,1,1,259.38,5,1,0,4195,736
E-125,1,1,285.8,25,1,0,4656,737
G-125,2,2,476.75,52.65,2,0,6991,738
H-125,2,2,380.76,32.85,1,1,8108,739
L-125,1,1,272.13,20,1,0,6006,740
P-125,2,2,259.81,24.96,1,1,9288,741
Q-125,1,2,260.85,43.45,1,0,6804,742
S-125,2,6,246.66,23.06,2,0,4046,744
T-125,1,1,8.3,0,1,0,405,745
V-125,1,1,239.88,15,1,0,3812,746
W-125,2,3,378.33,57.15,2,0,9322,747
X-125,2,2,374.1,35.25,2,0,2402,748
Y-125,9,17,1402.27,93,6,3,34227,749
Z-125,5,6,1100.67,134.09,3,1,16560,750
AA-125,11,19,2086.98,397.1,9,1,28680,751
AB-125,4,9,619.65,5,3,1,14184,752
AC-125,3,3,219.4,10,1,0,8198,753
AD-125,1,2,118.3,0,1,0,2321,754
AF-125,5,5,424.58,35.4,2,3,10144,755
AG-125,2,2,253.06,41.46,1,0,3477,756
AH-125,10,14,2771.85,34.85,4,6,107007,757
AI-125,1,1,170.8,0,1,0,2345,758
AK-125,1,1,0.31,0,0,1,1080,760
AN-125,1,1,100.3,0,1,0,90,761
AP-125,3,6,475.99,47.26,2,1,91844,763
AQ-125,4,4,645.82,111,4,0,15436,764
AR-125,4,5,427.9,61.56,3,1,19417,765
AS-125,7,17,707.64,16,4,2,17546,766
AX-125,1,1,85.38,0,0,1,2582,767
BB-125,10,17,910.68,71.67,6,4,34475,768
BE-125,3,3,252.22,30.08,3,0,8424,769
BF-125,29,52,2484.9,257.72,16,13,82819,770
BG-125,32,50,2528.56,175.56,18,12,82175,771
BH-125,20,29,1771.9,163.44,11,9,63514,772
BI-125,74,159,6069.25,671.9,49,25,203607,773
BJ-125,104,165,8860.21,1025.03,77,25,291542,774
BK-125,121,216,9952.61,1297.87,84,36,333964,775
BL-125,134,225,10933.96,1443,102,31,521547,776
BM-125,42,59,3277.14,316.58,29,13,103708,777
BN-125,188,321,13882.35,1280.18,113,71,552795,778
BO-125,153,245,11119.89,786.31,73,73,383247,779
BP-125,30,40,2108.88,184.7,16,13,72605,780
CB-125,70,111,4060.15,336.01,39,31,163432,781
CC-125,145,248,8308.68,546.22,63,80,413729,782
CD-125,716,1258,37530.05,1659.62,258,434,1634249,783
CE-125,716,1227,37963.54,1625.19,302,394,1637916,784
CF-125,980,1642,48402.03,2252.64,411,539,2153130,785
CG-125,183,316,9743.24,861.84,107,76,427781,786
CH-125,1456,2624,78293.92,6324.48,790,645,3542343,787
CI-125,230,382,11804.13,958.41,125,104,594503,788
CJ-125,2118,3635,115073.86,7988.12,1017,1077,5172080,789
CK-125,5,5,39.92,3.42,3,2,2096,790
CL-125,1593,2691,87038.4,6427.41,796,788,4091754,791
CM-125,32,44,1546.06,33.22,5,27,68428,792
CN-125,6,12,203.3,0,0,5,10452,793
CP-125,9,19,557.52,60.16,6,3,25142,794
CX-125,4,8,283.92,23.56,3,1,9624,798
DA-125,135,229,7733.56,607.56,56,76,326496,800
DB-125,279,536,17070.91,1499.09,134,138,626343,801
DC-125,502,835,34419.02,3806.95,321,176,1222370,802
DD-125,424,686,26709.73,2535.22,214,204,999278,803
DE-125,2,2,160.5,26.7,2,0,6114,804
DF-125,67,106,4371.42,499.78,45,22,172316,805
B-124,1,1,192.05,0,0,1,3389,806
G-124,1,4,183.75,30.62,1,0,4836,808
U-124,4,4,730.03,0,1,3,14898,809
V-124,1,1,221.88,0,1,0,3624,810
W-124,1,1,257.13,20,1,0,3516,811
X-124,1,1,150.55,20,1,0,6008,812
Y-124,1,3,189.13,0,0,1,3565,813
AA-124,4,7,194.62,0,0,1,10729,814
AB-124,2,2,277.15,20,2,0,5162,815
AC-124,3,3,394.14,31.66,3,0,7873,816
AE-124,1,2,215.88,0,0,1,4813,817
AF-124,2,2,359.35,27,1,1,11851,818
AG-124,3,3,249.65,10,1,2,12751,819
AH-124,8,10,1159.31,25,3,4,23342,820
AI-124,1,1,100.8,0,1,0,2410,821
AK-124,1,1,251.88,15,1,0,2972,822
AL-124,9,15,1474.77,47.16,7,2,26525,823
AO-124,1,1,125.3,0,1,0,3807,824
AP-124,5,5,403.11,44.11,3,0,4936,825
AQ-124,4,12,371.66,36.05,3,1,7831,826
AR-124,16,16,548.49,31.94,10,6,33392,827
AS-124,3,3,255.85,5,2,1,6015,828
AT-124,3,4,154.65,24,1,1,7842,829
AX-124,3,4,293.9,30.84,1,2,7786,830
AY-124,9,13,115.34,10.6,4,5,6113,831
BB-124,24,32,1806.88,136.96,13,11,63510,832
BC-124,86,137,7712.57,848.44,60,25,264656,833
BD-124,137,219,11996.91,1327.77,93,40,415067,834
BG-124,27,48,2155.56,69.6,7,20,163127,835
BH-124,13,28,1102.44,119.46,8,5,33090,836
BI-124,30,60,2533.92,237.2,15,13,92788,837
BJ-124,7,15,650.24,30,2,4,21909,838
BK-124,74,102,5882.28,769.12,56,18,270398,839
BL-124,102,163,7784.53,860.31,67,33,262346,840
BM-124,179,285,13439.32,1418.42,129,50,462916,841
BN-124,119,214,9248.36,866.84,79,38,312420,842
BO-124,67,117,4951.38,538.18,46,20,164338,843
BP-124,63,107,4996.24,370.02,31,32,166490,844
BQ-124,12,14,996.58,147.44,12,0,25627,845
BR-124,14,25,899.86,98.5,8,6,31607,846
CB-124,21,38,1074.42,63.08,9,11,47832,847
CC-124,444,755,24858.82,1155.68,139,296,1078928,848
CD-124,404,696,21781.31,1467.73,197,193,915496,849
CE-124,340,550,16779.35,791.39,141,190,795150,850
CF-124,92,180,4582.7,308.5,40,51,271959,851
CG-124,1377,2426,70379.31,5595.74,742,616,3005734,852
CH-124,722,1258,37197.58,2851.83,372,341,1582483,853
CI-124,2180,3705,119735.44,9759.75,1181,965,13745367,854
CJ-124,2658,4458,139519,10540.15,1346,1278,6156124,855
CK-124,3923,6739,211889.32,13684.45,1725,2145,9210794,856
CL-124,1782,3115,94748.29,6251.81,816,944,4066876,857
CM-124,591,1005,31790.13,2285.61,292,286,1404640,858
CN-124,476,882,25690.54,1752.28,226,247,1144748,859
CO-124,351,592,18231.51,1759.03,220,129,852748,860
CP-124,6,15,242.11,41.23,5,1,10607,861
CW-124,3,3,147.9,3,1,1,5828,864
CX-124,32,66,1752.15,238.97,28,4,61932,865
DA-124,2,2,81.78,9.1,1,1,3204,866
DB-124,22,33,1221.81,35.73,7,15,37998,867
DC-124,367,702,23856.18,2598.92,214,150,1025867,868
DD-124,380,682,24562.88,2127.53,198,180,1025225,869
DE-124,662,1101,40858.86,3935.33,349,304,1697218,870
DF-124,399,709,24589.89,1864.41,182,211,1156254,871
DG-124,22,30,1336.57,118.87,13,9,54987,872
DH-124,277,475,15633.68,1264.76,122,146,704825,873
B-123,1,1,260.8,34,1,0,5044,874
D-123,3,3,474.31,56.66,2,1,10228,875
J-123,1,1,122.8,30,1,0,3144,876
P-123,1,1,164.05,0,0,0,4766,877
S-123,1,1,167.85,5.55,1,0,2836,878
T-123,3,9,506.9,14,3,0,9406,879
U-123,1,1,221.88,0,0,1,6205,880
V-123,2,3,433.01,15,2,0,7209,881
W-123,3,5,502.7,0,0,3,14147,882
X-123,4,5,714.77,40,3,1,17843,883
AA-123,1,2,202.38,10,1,0,4244,884
AB-123,1,2,158.34,0,0,1,4149,885
AC-123,2,2,433.85,54.75,2,0,13791,886
AE-123,3,4,132.66,5,1,1,5081,888
AF-123,2,3,350.06,29.96,2,0,6557,889
AG-123,12,14,4192.83,764.48,10,2,41835,890
AI-123,1,1,133.8,0,1,0,2606,891
AK-123,1,1,340.3,115,1,0,989,892
AN-123,1,1,144,24,1,0,2901,893
AO-123,1,2,208.38,10,1,0,4962,894
AP-123,1,1,159.3,25,1,0,2160,895
AQ-123,2,2,248.86,25.31,2,0,4620,896
AR-123,29,31,995.16,46.4,14,13,30490,897
AS-123,6,12,974.05,75,5,1,18074,898
AT-123,7,9,347.61,67.03,4,3,14110,899
AV-123,2,4,182.8,0,1,1,28288,900
AX-123,180,336,17493.4,1289.44,85,94,586400,901
BB-123,41,77,3626.34,243.63,26,13,116258,902
BC-123,100,153,8896.18,1035.55,71,27,281539,903
BD-123,43,96,3693.58,232.58,18,24,126296,904
BE-123,59,107,5002.14,444.98,41,18,174016,905
BF-123,2,2,144.3,0,0,2,4290,906
BI-123,26,36,2089.88,302.28,22,4,63165,907
BJ-123,1,5,8,1.2,1,0,284,908
BK-123,31,57,2593.43,398.79,27,4,84550,909
BL-123,157,244,13083.38,1913.29,129,27,388034,910
BM-123,71,129,5657.82,535.74,40,30,192882,911
BN-123,152,269,11114.24,1217.62,105,45,356018,912
BO-123,181,317,14101.84,1366.08,123,56,465968,913
BP-123,185,293,13658.3,1543.47,137,46,449133,914
BQ-123,5,10,373.32,41.88,3,2,11371,915
BR-123,93,161,6300.55,680.75,66,26,193532,916
CC-123,7,12,374.72,16,3,4,17421,917
CD-123,1,2,73.01,12.17,1,0,3261,918
CE-123,6,10,206.58,18.16,4,2,7500,919
CF-123,823,1368,42153.56,3000.98,387,417,1783020,920
CG-123,448,725,21765.77,1437.95,199,241,1080957,921
CH-123,13,20,368.07,16.67,4,9,104232,922
CI-123,1345,2330,71192.02,5543.56,699,635,3298686,923
CJ-123,1872,3008,95188.74,8185.03,1024,816,4284854,924
CK-123,1928,3298,98154.29,6807.98,965,937,4418366,925
CL-123,2482,4161,130449.26,11924.55,1433,1022,5544115,926
CM-123,1246,2154,64692.16,5024.79,633,600,3109797,927
CN-123,1690,2891,82524.01,6093.92,785,888,3612819,928
CO-123,1432,2440,74519.42,6113.54,726,688,3026525,929
CP-123,1358,2351,69079.92,4915.39,612,719,2918909,930
CQ-123,62,99,2869.01,96.67,20,39,124350,931
CR-123,171,338,8459.73,445.94,60,108,350156,932
CS-123,12,15,615.9,41.81,5,5,23133,933
CT-123,2,5,150.6,0,0,2,7527,934
CV-123,13,22,654.7,49.1,6,5,27304,935
CW-123,21,33,1089.61,100.83,14,7,39944,936
CX-123,28,43,1285.78,140.14,18,10,49068,937
CZ-123,1,1,35.21,5.87,1,0,947,939
DA-123,1,1,33.8,0,0,1,2684,940
DC-123,32,49,1858.75,132.25,13,18,77102,941
DE-123,92,161,5533.29,595.16,54,32,199355,942
DG-123,165,284,9955.69,809.43,75,86,414853,943
DH-123,251,442,14226.16,1024.39,142,104,730536,944
DI-123,572,1027,31624.47,2920.75,328,239,1596231,945
DJ-123,542,995,31591.58,2994.29,317,219,1276161,946
DL-123,169,281,9376.85,931.27,94,72,461930,947
DT-123,2,2,94.6,10.5,1,1,3586,948
DV-123,1,4,41.75,6.95,1,0,1747,949
DX-123,15,24,660.86,66.86,7,6,24450,950
DZ-123,26,46,1524.67,141.37,10,15,47321,951
EB-123,104,168,6363.51,733.71,59,45,195834,952
EC-123,48,92,2847.38,328.28,28,18,84169,953
ED-123,172,277,11292.04,1239.06,106,64,431508,954
EE-123,35,75,2464.92,243.38,20,15,82257,955
EF-123,88,150,6225.97,830.62,56,28,179617,956
EG-123,31,61,2217.01,291.01,23,8,67835,957
EH-123,109,181,7617.87,709.96,55,52,238357,958
EI-123,292,517,24595.61,2967.5,193,97,728244,959
EJ-123,83,136,6004.22,710.8,44,37,188071,960
EK-123,142,233,10182.85,858.39,77,60,331823,961
EL-123,101,148,8552.18,1026.38,71,28,264723,962
EM-123,50,76,4052.3,372.1,26,23,129244,963
EN-123,27,57,2444.92,261.28,19,6,66313,964
EO-123,1,1,5.76,0.96,1,0,182,965
EP-123,12,22,1215.71,187.07,9,3,33599,966
EX-123,2,2,190.55,27.95,1,1,4861,967
D-122,5,5,557.25,0,3,2,14164,969
E-122,1,1,248.99,0,1,0,4660,970
L-122,1,1,179.75,35.95,1,0,3852,971
M-122,1,6,12.25,2.45,1,0,643,972
P-122,2,4,380.65,35.05,2,0,7113,973
Q-122,1,4,6.3,0,0,1,300,974
S-122,2,2,212.6,10,1,0,8814,975
V-122,3,3,531.31,35,3,0,13149,978
W-122,2,2,468.23,44.3,2,0,8411,979
X-122,4,6,773.61,55,4,0,12046,980
AA-122,1,1,91.8,0,0,1,2766,982
AB-122,1,2,117.85,23.55,1,0,3646,983
AG-122,8,11,1234.44,84.89,5,2,57425,984
AH-122,8,13,942.21,35,5,1,13157,985
AJ-122,18,22,2533.38,153.88,15,1,52791,986
AK-122,1,1,240.7,40.11,1,0,4890,987
AM-122,1,1,161.63,15,1,0,2734,988
AN-122,1,1,111.3,0,1,0,3528,989
AO-122,1,1,145.84,10,1,0,2684,990
AP-122,12,20,1684.32,76.16,7,3,30305,991
AQ-122,13,16,867.67,15.36,4,8,24393,992
AR-122,35,43,3662.78,708.79,21,14,61308,993
AS-122,6,11,513.38,30,3,2,13886,994
AV-122,1,2,100.66,16.78,1,0,3303,995
AW-122,11,22,812.4,37,5,6,34056,996
AX-122,41,59,3628.44,264.78,21,18,114352,997
AY-122,3,4,280.14,13,1,2,11285,998
BB-122,33,48,2848.03,333.29,22,10,91168,999
BC-122,85,131,7159.68,460.67,44,40,243033,1000
BD-122,65,110,5485.44,383.5,29,35,263647,1001
BE-122,78,128,6658.47,672.79,50,27,223302,1002
BF-122,15,29,1136.62,149.68,12,3,34378,1003
BH-122,6,9,442.33,66.05,5,1,15785,1004
BI-122,1,1,73.88,0,0,1,2551,1005
BK-122,9,18,659.91,16.65,1,8,24741,1006
BL-122,63,129,4926.1,417.02,35,28,170393,1007
BM-122,59,105,4194.15,379.49,30,28,141382,1008
BN-122,154,242,10991.77,849.09,87,67,377267,1009
BO-122,120,232,8655.45,842.02,75,43,294853,1010
BP-122,84,128,5753.69,435.05,43,41,196733,1011
BQ-122,64,114,4450.56,327.68,49,14,159951,1012
BR-122,66,126,4487.92,392.9,32,33,235103,1013
BS-122,94,171,5865.88,658,69,25,190582,1014
CD-122,5,10,166.32,19.32,4,1,7147,1015
CE-122,79,118,3780.76,299.3,36,41,166865,1016
CF-122,943,1573,49070.21,3462.35,485,446,2278071,1017
CG-122,686,1120,35598.38,3090.04,380,297,1615081,1018
CH-122,684,1198,33907.2,2119.68,368,302,1754610,1019
CI-122,1283,2167,64760.77,5411.72,671,599,2715590,1020
CJ-122,1729,2903,83319.23,5683.28,911,791,3816606,1021
CK-122,1926,3498,97916.88,8035.78,1033,873,4404403,1022
CL-122,1388,2344,72372.88,5933.48,757,619,3117927,1023
CM-122,1781,3092,91401.95,7129.94,886,874,4025300,1024
CN-122,1177,2029,58355.48,3430.1,469,696,2733099,1025
CO-122,1082,1853,55823.08,4006.43,513,555,2233258,1026
CP-122,178,302,8910.98,308.83,50,120,454037,1027
CQ-122,377,731,20530.33,1499.21,158,208,819169,1028
CR-122,56,102,3098.43,184.03,22,33,128370,1029
CS-122,29,52,1358.57,34.25,7,21,58124,1030
CT-122,55,78,2384.39,266.8,18,34,108342,1031
CU-122,184,316,9912.83,1018.67,129,54,599396,1032
CV-122,41,59,2419.11,261.03,25,16,101068,1033
CW-122,1,1,70,11.66,1,0,2432,1034
CX-122,6,12,207.75,11.45,2,4,7867,1035
CY-122,1,1,9.36,1.56,1,0,490,1036
DB-122,1,1,41.3,0,0,1,2348,1037
DF-122,2,2,172.36,28.72,2,0,5821,1039
DH-122,1,1,12.3,0,0,1,896,1040
DI-122,309,548,19394.31,1846.89,178,128,873015,1041
DJ-122,190,327,10915.5,1032.84,113,74,421647,1042
DK-122,506,871,28199.01,2014.23,258,240,1199881,1043
DL-122,273,486,18619.18,1865.11,159,105,965825,1044
DM-122,284,489,16942.47,1570.42,169,109,720331,1045
DN-122,360,612,19907.19,1269.48,173,178,966647,1046
DP-122,5,11,352.95,54.45,3,1,9721,1047
DR-122,2,4,40.56,1.46,2,0,2145,1048
DT-122,32,42,1261.79,19.07,3,29,57397,1049
DU-122,1,2,88.34,10,1,0,3173,1050
DV-122,56,90,2607.96,244.16,27,29,120566,1051
DW-122,58,93,3008.12,291.64,34,23,93049,1052
DX-122,36,66,1839.67,184.29,21,15,59288,1053
DY-122,68,137,3499.59,416.41,42,23,125350,1054
DZ-122,18,23,895.72,81.2,10,8,23985,1055
EA-122,56,105,3529.57,485.55,30,26,133170,1056
EB-122,25,46,1480.27,111.69,12,12,113770,1057
EC-122,118,211,7740.55,924.24,79,38,231589,1058
ED-122,6,10,400.65,57.85,3,3,12954,1059
EE-122,108,179,7180.56,747.59,65,42,224780,1060
EF-122,49,77,3172.38,343.36,32,17,94928,1061
EG-122,76,137,5462.92,743.49,47,29,165062,1062
EH-122,51,89,4009.46,363.58,30,20,165017,1063
EI-122,65,117,6294.39,797.13,46,18,179641,1064
EJ-122,22,30,1968.13,159.41,14,8,65314,1065
EK-122,46,81,3335.55,429.6,21,24,100567,1066
EL-122,31,50,3201.18,318.72,20,11,136598,1067
EM-122,45,61,3963.24,393.41,24,20,118394,1068
EN-122,17,25,1580.52,169.3,10,7,42401,1069
EO-122,12,19,1323.71,116.57,9,3,27709,1070
EP-122,7,17,625.13,64.53,4,3,17425,1071
EQ-122,10,19,956.24,73.74,7,3,24260,1072
ER-122,5,9,740.05,69.51,4,1,10632,1073
ET-122,2,7,267.66,25.56,2,0,4655,1075
EU-122,1,1,65.3,0,0,1,2173,1076
EW-122,10,10,1125.1,157.09,7,2,27694,1077
EX-122,6,12,824.23,116.43,4,1,16059,1078
FA-122,1,1,111,7.7,1,0,1536,1079
C-121,1,1,180.88,20,1,0,4509,1080
F-121,2,2,301.9,33,2,0,6533,1081
N-121,1,1,26.09,0,0,1,3373,1082
P-121,3,5,714.54,80.8,3,0,8150,1083
R-121,2,2,312.13,11.03,1,1,7837,1084
S-121,1,1,277.88,20,1,0,6749,1085
U-121,1,1,239.38,20,1,0,6422,1087
W-121,1,1,200.3,0,1,0,3629,1089
X-121,2,2,458.89,10,1,1,7769,1090
AD-121,1,2,159.65,7.6,1,0,6317,1092
AF-121,1,1,0.3,0,0,0,3240,1093
AJ-121,2,6,12.79,2.19,1,0,455,1096
AL-121,9,9,960.15,3.95,3,3,26373,1097
AN-121,43,49,12755.17,3443.53,41,2,215952,1098
AO-121,30,32,6968.37,1760.92,25,3,88850,1099
AP-121,7,9,1397.8,122.62,4,3,17032,1100
AQ-121,39,70,5619.38,418.06,20,19,189664,1101
AR-121,1,1,191.84,0,1,0,4500,1102
AX-121,10,15,828.07,53.31,5,5,108163,1103
AY-121,36,64,3159.53,178.65,13,21,108132,1104
AZ-121,1,2,99.3,0,0,1,3678,1105
BB-121,89,146,7867.65,1030.39,69,20,232980,1106
BC-121,177,295,14683.44,1341.95,124,52,464250,1107
BD-121,10,14,948.1,97.64,8,2,31611,1108
BE-121,23,42,1879.33,196.51,14,9,58265,1109
BF-121,38,81,2545.16,116.04,13,25,97570,1110
BG-121,2,2,184.58,15.86,1,1,5565,1111
BH-121,14,23,1219.44,126.5,10,4,38410,1112
BI-121,5,10,374.06,53.16,3,1,9463,1113
BJ-121,1,3,60.38,0,0,1,2926,1114
BK-121,7,9,570.17,34.93,3,4,18136,1115
BL-121,91,163,6581.89,290.93,26,63,233829,1116
BM-121,76,105,5676.41,620.31,47,29,185116,1117
BN-121,117,172,8637.17,930.32,76,40,280779,1118
BO-121,138,249,10482.11,1054.41,73,65,343783,1119
BP-121,109,193,7499.73,553.35,54,53,273273,1120
BQ-121,151,273,10056.61,651.44,98,53,368567,1121
BR-121,247,409,16755.46,1622.82,162,81,549162,1122
BS-121,253,433,17829.59,1371.5,136,116,658001,1123
BT-121,93,166,6286.8,747.47,60,30,196497,1124
CD-121,655,1145,30776.87,1569.81,248,389,1261776,1125
CE-121,813,1330,39555.06,2464.47,370,425,1997461,1126
CF-121,1442,2481,78147.84,7621.8,896,535,3292394,1127
CG-121,719,1215,34371.34,2021.73,342,353,1560418,1128
CH-121,1332,2190,60577.66,3872.98,607,710,2934537,1129
CI-121,979,1642,47583.55,3941.27,524,438,2548897,1130
CJ-121,1510,2574,72615.18,5040.15,756,736,3746540,1131
CK-121,1609,2955,77465.92,5771.22,848,753,3682669,1132
CL-121,1314,2285,63578.23,5165.45,729,569,3185357,1133
CM-121,1531,2472,75735.71,5662.49,774,739,3526521,1134
CN-121,1081,1870,52780.57,3837.41,504,566,2427239,1135
CO-121,855,1448,41379.83,2484.55,398,449,1866355,1136
CP-121,658,1165,35015.3,2441.26,300,349,1378038,1137
CQ-121,203,349,10862.97,606.39,69,119,616442,1138
CT-121,122,222,6318,349.76,50,64,261979,1139
CU-121,19,32,991.61,77.79,9,10,42046,1140
CW-121,2,4,132.18,0,0,2,5549,1141
CX-121,4,4,118.7,5,1,3,5072,1142
DH-121,12,19,1374.27,82.67,7,5,43596,1145
DI-121,4,5,238.14,0,1,3,9784,1146
DL-121,246,405,20002.83,2526.46,162,76,820394,1147
DM-121,287,487,16484.46,959.83,120,162,897422,1148
DN-121,236,379,14981.48,975.91,121,107,670507,1149
DO-121,188,335,15338.54,1238.32,77,93,720671,1150
DP-121,252,447,14189.29,1418.07,117,128,638940,1151
DQ-121,114,205,6271.68,665.61,48,62,271298,1152
DR-121,214,354,10053.11,545.78,78,131,527123,1153
DS-121,184,305,8189.47,391.1,64,119,409663,1154
DT-121,848,1421,35358.74,1815.92,277,559,1691849,1155
DU-121,50,82,2232.17,182.01,20,29,92465,1156
DV-121,317,538,12677.02,853.49,152,160,667465,1157
DW-121,17,26,752.6,49.5,8,8,27513,1158
DY-121,13,27,821.41,99.39,7,6,32863,1159
DZ-121,1,1,47.16,7.86,1,0,2422,1160
EG-121,15,20,1094.53,121.87,11,4,31074,1161
EI-121,2,2,91.76,10.66,2,0,4377,1162
EK-121,28,37,2284.58,194.18,19,9,73175,1163
EL-121,9,13,625.35,72.15,5,4,20232,1164
EM-121,13,25,1129.42,130.48,7,6,36544,1165
EN-121,1,1,107.3,0,0,1,3253,1166
EO-121,5,7,692.7,77.62,3,2,17461,1167
ER-121,1,1,37.34,0,0,1,1506,1168
ES-121,6,6,797.35,66.01,4,2,17666,1169
EW-121,6,7,617.35,72.05,2,4,17228,1170
FE-121,1,1,76.8,0,0,1,2667,1172
